mean_ratio,id
1.0039463057061295,161
0.9892295627586627,162
0.9535176216056837,163
0.9091098105560826,164
0.9893256081065163,165
0.9831395766719265,166
0.9472739499372848,167
0.96171857046595,168
0.9277819148982684,169
0.9768268022080122,170
0.9641256941232152,171
0.9376453928050502,172
0.9504074457536407,173
0.9527584392065647,174
0.9825409151477058,175
0.9927745582313283,176
0.9988480126046506,177
0.9894310556342766,178
0.9579715331999586,179
0.9528632927685947,180
0.9486678956841827,181
0.941082221159603,182
0.9452744866176902,183
0.9601329659089088,184
0.9681052672717636,185
0.944962974015998,186
0.9739909687579306,187
0.9326817981359771,188
0.9595963983847648,189
0.9913182129694144,190
0.9868208742258606,191
0.9793582312342228,192
0.9602256330982643,193
0.9509897338501019,194
0.9583374940066735,195
0.9273144452153914,196
0.9701488784216129,197
0.9666238238571967,198
0.9771309647192116,199
0.9616522117918687,200
0.9454398105114031,201
0.9894965695565963,202
0.9930021385225573,203
0.9919077292958693,204
0.9844749665437587,205
0.9821243678088722,206
0.9494286712858581,207
0.9574125539770556,208
0.9561327318200776,209
0.9425165719726656,210
0.9312377047825752,211
0.9579503687793308,212
0.9192172922561439,213
0.9853619219499434,214
0.9889304273700739,215
0.9654196416060405,216
0.9960261523138214,217
0.9920456267149279,218
0.9985447202995691,219
0.9676856988337266,220
0.9717747961238747,221
0.9374659954264853,222
0.9645301186560064,223
0.9433188240047394,224
0.962339148977214,225
0.9645362014379619,226
0.9600879612999874,227
0.9502933043150923,228
0.925943027573315,229
0.9721429533071863,230
0.9535735577645524,231
0.968058622161237,232
0.9961834464863775,233
0.9968040323403967,234
0.9881331561810617,235
0.9662531384523211,236
0.9603589724291416,237
0.972034262688043,238
0.9947220124174102,239
0.9448593565439783,240
0.9500855344157341,241
0.9483485451430852,242
0.9747686351033045,243
0.9493357730253614,244
0.9235261457511577,245
0.9273220416235347,246
0.9915397631133672,247
0.9985613434330244,248
0.973322375970568,249
0.9549649175933145,250
0.943178073064901,251
0.946035873562374,252
0.9601895349869223,253
0.9909036631589986,254
0.9721578281360976,255
0.9251283432080467,256
0.9198050361486985,257
0.9578102598766522,258
0.9440955089736157,259
0.9602974925025703,260
0.9556970535959407,261
0.9666387766638316,262
0.9956878967674503,263
0.9981059857788692,264
0.9784919070648073,265
0.9415165908790859,266
0.9419727457330966,267
0.9731589049398929,268
0.9724198936095297,269
0.9978678038379531,270
0.946517614257983,271
0.9336035531491064,272
0.9429932271292866,273
0.94182940091602,274
0.9523838562228994,275
0.9465114551582043,276
0.9485116383255459,277
0.9958789448384665,278
0.9892243878068029,279
0.9563586786676095,280
0.9188806136934039,281
0.9674257696383435,282
0.9783098148348608,283
0.9575747229460132,284
1.0073693143210034,285
0.9243987983947449,286
0.9307111827249179,287
0.9587600874072421,288
0.9294511426458637,289
0.9275789849197557,290
0.9479868322206977,291
0.9680794146414475,292
0.9967166612985394,293
0.9957257870901891,294
0.9328669920215973,295
0.9327611679449415,296
0.9545724031123959,297
0.9640043266981668,298
0.955059802432034,299
0.9911378046534284,300
0.9965942951908624,301
0.9774844526996024,302
0.936637971579901,303
0.9244001342645994,304
0.924642142369338,305
0.9550550813036057,306
0.9582504583922926,307
0.9354150079611496,308
0.9867477409310946,309
0.9673989910939774,310
0.9692366351194384,311
0.9416120495252845,312
0.9703509837154939,313
0.949833177737258,314
0.9880923794891757,315
0.9755947762562657,316
0.9665354330708662,317
0.9540830998951453,318
0.9625553837337667,319
0.9365226569002555,320
0.9486298130302855,321
0.9311640688692931,322
0.9884327588268452,323
0.9571682634246853,324
0.9742601403307043,325
0.9396080145953031,326
0.9768841001725862,327
0.9054566252172926,328
0.9578901848337469,329
0.9553979082547659,330
0.949070710479638,331
0.9637633589137609,332
0.9649095037479194,333
0.9682709984951409,334
0.9827225063513951,335
0.9445491473577258,336
0.9200862314981764,337
0.9685143919404513,338
0.9376493823740356,339
0.9417162264973862,340
0.9780338851706678,341
0.9653897229140476,342
0.9410531751380006,343
0.9218531763955616,344
0.9544272609342188,345
0.8885518874630358,346
0.9660927543484336,347
0.9835162178950271,348
0.9259502058654007,349
0.9361733120712731,350
0.9650345556445282,351
0.9270878941782454,352
0.9248085793050811,353
0.9192176167636698,354
0.9577464961723859,355
0.9714954628559571,356
1.005181836693526,357
0.9861630427806364,358
0.9549718808055031,359
0.9739719069470286,360
0.9607127578564342,361
0.9771969326353729,362
0.977634719185799,363
0.9547792464285342,364
0.9935921636094147,365
0.9678996346372144,366
0.97113847241697,367
0.9602541806874964,368
0.9329375675964201,369
0.9549762802256606,370
0.9716249117362095,371
0.9700080381090109,372
1.0348660256784707,373
0.845528059268829,374
0.9423342760431274,375
0.9143897992789649,376
0.9792323066290137,377
0.9667174872800522,378
0.9644676748953802,379
0.9921595154748691,380
0.9821473420640946,381
0.9728486434586715,382
0.9818752961329035,383
0.9306373185167747,384
0.9131407291941287,385
0.9096733026949942,386
0.9510163928895151,387
0.9412871605589695,388
0.9763534388666781,389
0.9790160539155119,390
0.9440291970415908,391
0.9309478459360812,392
0.957564614366999,393
0.9748186010654222,394
0.9819653724996211,395
0.9793926157212557,396
0.9749481438303438,397
0.9413656401730716,398
0.9254441858548367,399
0.9412597681661731,400
0.9426710015360659,401
0.9453676682876604,402
0.9464037866160616,403
0.9590170499820766,404
0.9602562541679251,405
0.9308913908234526,406
0.969765382842296,407
0.9485577466150226,408
0.9688236005139721,409
0.9372073705027463,410
0.9537428492824527,411
0.9449577167019028,412
0.9385357689516919,413
0.9606708727161659,414
0.9767055678433719,415
0.9783634972876802,416
0.9772787513842295,417
0.9552150953181704,418
0.9204981355422934,419
0.935307400860787,420
0.9620903061845458,421
0.9819138720581614,422
0.9109710986754295,423
0.9553652872837418,424
0.9746706369734339,425
0.9206641873012057,426
0.9340394276085517,427
0.9255565181995564,428
0.9503822953381237,429
0.9619742343904569,430
0.9655316025970268,431
1.006420725190803,432
0.9697069489408003,433
0.977259547757577,434
0.9229485149969938,435
0.9434449334230655,436
0.9222090548772837,437
0.9501811641453043,438
0.9519413818380302,439
0.9481676281971039,440
0.9283837820094109,441
0.9584951126463369,442
0.9817318071813417,443
0.9559540895649047,444
0.9492806908627961,445
0.9623706491063029,446
0.9449577167019028,447
1.0020104446787343,448
0.9751985383540992,449
0.9814554771488755,450
0.963944784720391,451
0.9544079961053027,452
0.9539411827342948,453
0.9669904333350764,454
0.9496722694989046,455
0.9135045152137679,456
0.9697123892941337,457
0.921142118539102,458
0.9825043932334973,459
0.9879118525727467,460
0.9614762397152959,461
0.9652609981059137,462
0.9899850253977409,463
1.0173069517931077,464
1.0104699735308647,465
0.9714940223925613,466
0.9959128065395095,467
0.9889592199992704,468
0.9467336240944834,469
0.9369490912847539,470
0.9536341337602368,471
0.9260548147761299,472
0.9531972525837767,473
0.9606784143349262,474
0.9900599748306608,475
0.9605947380420855,476
0.9822798709077678,477
0.9715174294051432,478
0.9844591901960328,479
1.01955138458689,480
1.011947110186127,481
1.010822790357728,482
0.9720532828031626,483
0.9783125216744566,484
0.9422532683035412,485
0.9189205623655842,486
0.9246351130703728,487
0.9580546270872424,488
0.9524051527707178,489
0.9868082210026723,490
0.9727342029666897,491
0.9861227629870171,492
0.9840308482167935,493
1.0000747736828417,494
1.016682180694773,495
1.0067059901601374,496
0.9889585051099647,497
0.9361098882693043,498
0.9708209719517,499
0.9993758050579916,500
0.9316011740002408,501
0.9434371326241664,502
0.899583142036603,503
0.9396279982682226,504
0.955307866826214,505
0.9736171404654195,506
0.9510287493698694,507
0.990029803575083,508
0.9962192962264691,509
0.9975530179445351,510
0.9980509809614444,511
0.9774951750758203,512
0.996962611188274,513
0.9658715105117053,514
0.9837587610257011,515
1.015561258275929,516
0.988712165830623,517
0.9711797993089698,518
0.954133377341216,519
0.9288230813362282,520
0.9304132330613927,521
0.9580600266224891,522
0.9554439848457237,523
0.9654243461202094,524
0.9574495822978528,525
0.9718716983942023,526
0.9857008010612787,527
0.9827402748330214,528
1.0033352519385408,529
0.9980509809614444,530
0.9957905396411071,531
1.0104202732510341,532
0.9760059318563636,533
1.0217083024273177,534
0.9724154937271803,535
0.9728255165468577,536
0.9737959959475677,537
0.952183061414732,538
0.9325680216437174,539
0.9615150952056819,540
0.9673317115033552,541
0.9544962539829188,542
0.9309393370199908,543
0.9332016328423186,544
0.9868263914600458,545
0.9784551846324153,546
0.9999597812097814,547
0.9980522589650845,548
0.9980856943067532,549
1.0111457151016396,550
0.9415425260020284,551
1.039140144588259,552
0.9864634535100353,553
0.9870410913977977,554
0.9786985244391808,555
0.9771857445957292,556
0.9517058995712386,557
0.9341169212334008,558
0.96777190183465,559
0.9385936760661094,560
0.9886584976067521,561
0.895983154248407,562
0.9492595314610778,563
0.9734970127144897,564
0.9749395647204786,565
0.9943830825869074,566
1.0143384778031712,567
0.9782433346213292,568
1.0472070422622344,569
1.0032592962823588,570
0.9937767503175322,571
0.9852130980431555,572
0.9823657933563658,573
0.9280934850795041,574
0.9627445085086331,575
0.9408926372798259,576
0.9490604558514222,577
0.9285214241707459,578
0.973072343002702,579
0.9765897252724561,580
0.9703826958719626,581
0.9555649405381801,582
0.9852971869551104,583
0.9980094784068505,584
0.9708103779212638,585
0.9918613051154717,586
1.0028860081620887,587
0.9879226967923382,588
1.0349528209238215,589
1.0174647046094696,590
0.9806967114621451,591
0.9189148228183902,592
0.9576849618484318,593
0.9386947717015115,594
0.965269403581007,595
0.9491918143692928,596
0.9606038315115001,597
0.9496943731921628,598
0.9623698673026616,599
0.9401689182950042,600
0.908699531919346,601
0.9283657449594684,602
0.9750151665738435,603
0.9520816319923551,604
1.0186681865398861,605
1.0352168160376614,606
1.0108378063520636,607
1.0765592223267075,608
0.9849969256505892,609
0.9889245974831602,610
0.9819053335047476,611
0.962459855546346,612
0.961361791142742,613
0.9542532283558517,614
0.9770472933014811,615
0.9561243801031819,616
0.9335999248064957,617
0.9406458665291829,618
0.940574767908432,619
0.9880534819093331,620
0.9814752210674252,621
0.9725334881201663,622
0.9650707340058686,623
0.99860672854193,624
1.0153806656426652,625
0.98307448721123325,626
1.0289536228476195,627
0.9959978979989756,628
0.9845018248447608,629
0.9851792527389881,630
0.9572460795360074,631
0.9470581651273761,632
0.9722046369233891,633
0.9657054936853885,634
0.9708593047098468,635
0.8933787860409225,636
0.9263348014064386,637
0.9343502818409869,638
0.9030645335706099,639
0.9210590963495041,640
0.9867708470776199,641
0.977307250992082,642
1.0043095367676724,643
0.9956278129879673,644
1.0117779336336827,645
0.9762335576332213,646
1.0162659151295697,647
1.0104622401882561,648
0.9709415478464962,649
1.0061825470243602,650
0.9894768303464252,651
0.9173688118971567,652
0.9421597445047116,653
0.9135188778784624,654
0.9366687904895293,655
0.9186215432772217,656
0.9862650405146276,657
0.9615666512395727,658
0.9429313361896402,659
0.9164560644699251,660
0.9738796501027221,661
0.9626117234184862,662
1.0256357462067915,663
1.0046813051341321,664
0.992093463592027,665
1.0055383703438407,666
0.9784838569167373,667
0.959349294947121,668
1.018597173516287,669
0.9891992032411847,670
0.9481293136119563,671
0.9963742146650172,672
0.9710170718554998,673
0.9567551096666032,674
0.9576765503215569,675
0.9528156070973038,676
0.9400045973098241,677
0.9106439179185403,678
0.9714007045352959,679
0.9540941128895778,680
0.9243775034286578,681
0.914907041258123,682
0.9773462508724243,683
1.0054403906409173,684
0.9928261962478475,685
0.9780720709638621,686
0.9491073521975504,687
1.0053779825153066,688
1.0160340569862347,689
0.9356930919251527,690
1.004054298480421,691
0.9754216890609401,692
0.9415070039572163,693
0.9313419180558015,694
0.948230136824902,695
0.9428833450873937,696
0.9398719963285944,697
0.9311808051039008,698
0.9658467482698093,699
0.8873497654515513,700
0.9646172807726768,701
0.9633984802938701,702
1.0164292292794241,703
1.0160217313767075,704
0.9968695120751949,705
0.987492347521045,706
0.9922329628304762,707
1.0050942964918208,708
0.9713727044564214,709
1.0043100532583265,710
0.9315420589507921,711
0.966845230981533,712
0.979353033332095,713
0.9543795661592513,714
0.956677981733225,715
0.9623989980997159,716
0.9559675474171038,717
0.9825283025655138,718
0.9246486153275898,719
0.96149722323804,720
1.0118196595929188,721
1.0012322258519195,722
0.9987551494536534,723
0.9896758101301896,724
0.9816881117613184,725
1.0019583906601666,726
0.9858549492985139,727
0.9893238390603909,728
0.9424454430613037,729
0.965402433925691,730
0.9930040378156312,731
0.9754844296724509,732
0.9340915832704874,733
0.9504168673829467,734
0.9288558318568502,735
0.9337127385309735,736
0.9514273846994532,737
0.9549260308131269,738
0.920868679753085,739
0.9869743434395212,740
1.0118823785322821,741
0.9896823309376473,742
0.9800109488017962,743
0.9823023205635504,744
1.00350053105955,745
0.9966931622360965,746
0.9732975503204323,747
1.0026249179146887,748
0.9533192712964735,749
0.9912289456576743,750
0.9502583376259427,751
0.9487905561944407,752
0.9515582527087794,753
0.9385669232578571,754
0.9620105730085918,755
0.9829283793992776,756
1.0040083617492337,757
1.0005012353537215,758
0.9659257201842278,759
0.9841391055719122,760
0.9890545418355373,761
1.0060461312745284,762
0.9827412786397547,763
0.9633474531879747,764
0.9721426623303349,765
0.972432978329995,766
0.9273252687761894,767
0.9973420548659775,768
0.949102000416445,769
0.9353490283245974,770
0.9342204186152326,771
0.9078490905227915,772
0.9828027473316994,773
0.9552408220287563,774
0.9709520717163893,775
1.0091518265945478,776
1.014431905481934,777
0.9541724212795516,778
0.9558904227949637,779
0.9909850863622068,780
0.9432303423657504,781
0.9976002409266997,782
0.9576447075132416,783
0.9912401360145079,784
0.993750509452717,785
0.9613558929080084,786
0.965690789173489,787
0.9461640915722568,788
0.9800761723311747,789
0.9565918325826499,790
0.9795433059413274,791
1.0066339738960304,792
0.9969862913376278,793
0.999020622107639,794
0.9627153852267344,795
1.0048000589048498,796
0.9760521323171698,797
0.942529409447735,798
0.9629766747690974,799
0.9749114654459077,800
0.9796522895664282,801
0.977281490065787,802
0.9542097023249007,803
0.9748247242285888,804
1.0039868088682682,805
0.9585115041807268,806
0.9900563831169199,807
0.9720654007519767,808
0.9909303737332594,809
0.9411554378685032,810
0.9458812959356747,811
0.9763618561112859,812
0.9476816181049811,813
0.9623031668296318,814
0.9733315970359078,815
0.9965501334855351,816
0.9971423436376707,817
1.009140944939777,818
0.9705386714243557,819
0.9861684191276757,820
0.9711169684893597,821
0.9782093186135559,822
0.971185995253592,823
0.9560666775359772,824
0.984674781738251,825
0.985190777839512,826
0.98108202023201,827
0.9588736710521343,828
1.0215355703913565,829
1.0162802720937598,830
0.9683804694726381,831
0.9618396009549309,832
0.9919925857132458,833
0.9817144977372001,834
0.9535431310138605,835
0.9437180174778159,836
0.9666938955890789,837
0.9877745325700725,838
0.9567768997831566,839
0.9707583785340369,840
0.9883892952541286,841
1.0085611661183245,842
1.0145142697721525,843
0.9807862863488336,844
0.9783818739403636,845
0.9892017149039867,846
0.9711746115857874,847
0.9546522228174189,848
0.9624201452868287,849
0.9904924758558041,850
0.9827983081261402,851
0.965606974267867,852
0.9829442048310008,853
0.9795779980724217,854
1.0194842117904113,855
1.0017854816911909,856
0.9805737739379033,857
0.9824220762417847,858
0.9457303839135769,859
0.9191940718563975,860
0.9664349988383724,861
0.9853483748044248,862
0.9824098069444595,863
1.0034567119453162,864
1.0121959560785272,865
1.0078802894562553,866
0.9642051833483354,867
0.9747926855164301,868
0.970702070334272,869
0.9881007563238234,870
1.0085481848170341,871
1.0106699498088,872
0.9949009816754006,873
0.9733268290619699,874
0.9855767481764129,875
0.9519953039629665,876
0.9877976157858266,877
0.9923826037645314,878
1.003998091628374,879
1.0118210513971941,880
0.995459563029865,881
0.9809169018229875,882
0.9668097979454897,883
0.9299774126605536,884
1.0044111696271274,885
1.0069788430654305,886
0.9936836681400155,887
0.9974420922570145,888
0.9352035910924132,889
1.00079124857478,890
1.004983332904988,891
0.9866348567843888,892
0.9800370583979197,893
0.940558111862132,894
0.9977234709152357,895
0.9916951356409026,896
0.9865857667924999,897
0.9644588048572847,898
0.9958881594281396,899
0.9798430976233434,900
0.989552070924234,901
0.9915207063010547,902
0.9944272619211222,903
0.9926135752059169,904
0.9904278738940426,905
0.9815283276028318,906
0.9959082523996756,907
1.000178226725302,908
0.9985072748861388,909
0.9912198020341707,910
0.9938045497874407,911
0.9924280063126388,912
0.9982997270154881,913
0.990031689102513,914
0.999640834959478,915
0.9980487588679527,916
0.9994211158472639,917
0.9943553576014296,918
1.004116252952019,919
0.9997542391740744,920
0.9917111478880734,921
0.9999271634937135,922
0.9951955677161897,923
0.9844844844844844,924
0.9812365548561868,925
0.9468843753929559,926
0.9476670870113493,927
0.9446137903144272,928
